"FID_","ID","X","Y","NAME","STATE","CSVRID","CYCAVAIL","CYCBACK","TIME_","ADDR","CALL","SERVICE","TYPE"
,"18a0d894-38dd-4b9d-be4b-3737965fadcd",70297.640300,88223.469500,"西园九路六号","无人值守",5343.000000,17.000000,3.000000,"租车06:00~21:00，还车06:00~22:00","西园九路6号前人行道（三联学院对面）",.000000," "," "
,"f47c514e-24f2-441a-ac10-602aae628287",69964.283500,88488.514100,"西园八路振中路口","无人值守",5345.000000,11.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","西园八路振中路口西北角",.000000," "," "
,"650e4fce-c4d8-4cf9-b375-48fa83e3e604",70671.437100,88655.408500,"西园二路七号","无人值守",5346.000000,13.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","西园二路7号前人行道",.000000," "," "
,"91fe233b-b6bb-45ae-b3e0-8b0a600d8a67",78321.249300,82399.417400,"宝石二路一号","无人值守",5347.000000,17.000000,4.000000,"租车06:00~21:00，还车06:00~22:00","宝石二路1-1号(省府车队)",.000000," "," "
,"dd60046f-4c04-47ff-bfd7-2daf1068c2d5",73757.008300,83056.581600,"嘉绿景苑东园四幢","无人值守",5349.000000,20.000000,1.000000,"租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园4幢3号商铺前人行道(莲花街附近)",.000000," "," "
,"3daf5f6f-cfbd-4f54-86b1-35ddf1a8068c",73558.605000,83158.441800,"嘉绿景苑东园一四幢","无人值守",5350.000000,8.000000,13.000000,"租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园14幢9号商铺前人行道(莲花街附近)",.000000," "," "
,"c8795b8f-5669-4c8a-9739-4f8f82264c4b",73630.059500,83195.555500,"嘉绿景苑东园一三幢","无人值守",5351.000000,2.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园13幢9号商铺前人行道(莲花街附近)",.000000," "," "
,"57aef501-ae96-4ef0-9aeb-810df2f33c39",73702.086000,83232.504400,"嘉绿景苑东园一二幢九号","无人值守",5352.000000,8.000000,13.000000,"租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园12幢9号商铺前人行道(莲花街附近)",.000000," "," "
,"35cf222a-2658-458b-a33c-65dd476639fd",73753.272600,83132.555100,"嘉绿景苑东园一一幢","无人值守",5354.000000,21.000000,.000000,"租车06:00~21:00，还车06:00~22:00","嘉绿景苑东园11幢2号商铺前人行道(莲花街附近)",.000000," "," "
,"041b7f95-d95f-43af-bd1e-46104ead0ed5",73465.751300,82938.391200,"莲花街二八十号","无人值守",5355.000000,3.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","莲花街280号商铺前人行道（嘉绿景苑东园3幢）",.000000," "," "
,"a99ac7d8-7327-4356-9494-378e45db01dc",73938.014800,83019.043400,"莲花街七六号","无人值守",5356.000000,5.000000,16.000000,"租车06:00~21:00，还车06:00~22:00","莲花街76号前人行道(莲花街古墩路口东南侧)",.000000," "," "
,"cb724b14-c377-4032-b14e-8c6c75c49f37",78226.230700,83182.182000,"天目山路一九四号","无人值守",5358.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","天目山路保俶北路口东北侧人行道",.000000," "," "
,"327bdc84-f377-421e-86c6-edc724733b28",78778.309500,83240.144400,"天目山路三八号","无人值守",5359.000000,3.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","天目山路38号(博库书城)",.000000," "," "
,"ae3fa523-cfed-4c33-9f6e-79703fc47b26",77959.957200,84731.216700,"文二街农贸市场","无人值守",5360.000000,20.000000,1.000000,"租车06:00~21:00，还车06:00~22:00","文二街农贸市场对面(莫干山路493号)",.000000," "," "
,"9354a2cb-97de-49b7-a552-f221bc0bd336",77595.555300,83988.875400,"海洋二所","无人值守",5361.000000,18.000000,3.000000,"租车06:00~21:00，还车06:00~22:00","海洋二所大门口东侧",.000000," "," "
,"45e12f19-2b28-441c-bcc9-a433d4d9b01f",72982.776900,81802.558000,"102路汽车西站进口","无人值守",5415.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","102路汽车西站进口处人行道",.000000," "," "
,"e49e13a7-f9d0-461d-83f5-8051fc5ae847",73005.754600,81810.020400,"102路汽车西站对面","无人值守",5416.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","102路汽车西站对面人行道",.000000," "," "
,"33f37866-42b2-423c-9c7d-afc3692cf807",72915.180100,82042.389700,"紫金港路天目山路口","无人值守",5417.000000,15.000000,6.000000,"租车06:00~21:00，还车06:00~22:00","紫金港路天目山路口西南角人行道",.000000," "," "
,"2af8603e-fd76-4347-a500-5b6660fb154b",72947.882700,81906.253900,"汽车西站进口","无人值守",5418.000000,15.000000,6.000000,"租车06:00~21:00，还车06:00~22:00","长途汽车西站进口处",.000000," "," "
,"cef80075-33c4-4c2c-b895-7daf26c7102b",78359.667800,83140.357200,"天目山路83号","无人值守",5419.000000,9.000000,12.000000,"租车06:00~21:00，还车06:00~22:00","天目山路83号前人行道（天目山路加油站）",.000000," "," "
,"f741bfa0-a1b2-4c7b-8b43-e919422c6a89",75836.755700,83141.926300,"古荡绿色广场西","无人值守",5421.000000,18.000000,3.000000,"租车06:00~21:00，还车06:00~22:00","天目山路古荡绿色广场门口西侧人行道",.000000," "," "
,"ce5db2dc-44fa-404c-a570-e0f878ebb41f",75830.446600,83195.165900,"天目山路330号","无人值守",5422.000000,20.000000,1.000000,"租车06:00~21:00，还车06:00~22:00","天目山路330号前人行道",.000000," "," "
,"92143a87-6b46-47fc-a717-fda5c046d10c",74150.269200,84465.010100,"竞舟路231-236","无人值守",5423.000000,5.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","竞舟路231-236号前人行道",.000000," "," "
,"48bd411c-9e52-4391-ad58-012bacb7a387",74023.647000,87335.259900,"西城年华3幢","无人值守",5425.000000,3.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","西城年华3幢前人行道",.000000," "," "
,"480eeeb6-469f-45e4-b17b-09495bcb30d9",79096.158600,82177.604700,"凤起路620号","无人值守",5426.000000,16.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","凤起路620号人行道，陶陶居茶楼对面",.000000," "," "
,"bacd149e-f233-457e-bfed-75134acf332d",72916.614500,89034.830500,"锦秀路古墩路口","无人值守",5427.000000,8.000000,13.000000,"租车06:00~21:00，还车06:00~22:00","锦秀路古墩路口东北角人行道，润达花园5幢前",.000000," "," "
,"f9ce0e60-1be9-48d9-b0b9-eebd04288bc4",74085.992700,87273.098900,"丰潭路申花路口东北","无人值守",5429.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","丰潭路申花路口东北角10米",.000000," "," "
,"3294c087-e4b5-4dce-b975-9f638e9a0fab",72991.146100,86987.656300,"紫荆花北路188号","无人值守",5431.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花北路188号门口人行道",.000000," "," "
,"c8fbfb40-ccd5-41f4-9328-a5029c019b82",72958.030500,87200.484000,"光明路育英路口","无人值守",5432.000000,6.000000,15.000000,"租车06:00~21:00，还车06:00~22:00","光明路育英路口东南侧离路口150米人行道",.000000," "," "
,"42820aeb-dea1-4965-9498-38ce6ce3e796",72925.374600,87762.105700,"天虹公寓南门","无人值守",5433.000000,2.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","天虹公寓南大门前人行道",.000000," "," "
,"c05420f8-9231-43ad-9582-a0c3fde009a4",72903.875000,87725.210000,"飞虹路光明路口","无人值守",5434.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","飞虹路光明路口西南角人行道",.000000," "," "
,"08e810d1-b0dd-402f-8697-5a6616039355",73168.920300,87884.981100,"天亿家居广场","无人值守",5436.000000,13.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","天亿家居广场地下停车库进出口处对面人行道",.000000," "," "
,"3a48977e-50b4-4026-8c8f-44daf30a60b8",74005.111600,87451.170300,"丰潭路长江路口东南","无人值守",5437.000000,21.000000,.000000,"租车06:00~21:00，还车06:00~22:00","丰潭路长江路口东南侧人行道",.000000," "," "
,"7a5d786e-d1a4-4475-8a67-cc42e287441b",73061.059600,87810.561100,"天亿家居广场正门","无人值守",5438.000000,21.000000,.000000,"租车06:00~21:00，还车06:00~22:00","天亿家居广场正门入口处西侧人行道",.000000," "," "
,"d3a8c80c-70cf-4750-9dbb-da4358e8d934",73633.110600,87359.896600,"长江路南泉路口西南","无人值守",5440.000000,2.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","长江路南泉路口西南角人行道",.000000," "," "
,"9ed183b8-7d44-4348-8c46-97ba5acdebe3",73599.544700,87372.406300,"长江路南泉路口西北","无人值守",5441.000000,2.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","长江路南泉路口西北角人行道",.000000," "," "
,"129ce072-db11-479a-8e6b-50b482b3a4d3",73657.449300,87520.307000,"南泉路南花路口东南","无人值守",5442.000000,3.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","南泉路南花路口东南角人行道",.000000," "," "
,"e3956e4f-94cb-4c21-ba1d-1ace0aea091c",73056.143200,87166.167100,"长江路古墩路口西北","无人值守",5444.000000,9.000000,12.000000,"租车06:00~21:00，还车06:00~22:00","长江路古墩路口西北侧人行道（离叉口70米）",.000000," "," "
,"148c82fd-fddf-48d4-b705-39b93a1ec48a",73856.010800,87691.699000,"丰潭路南花路口","无人值守",5446.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","丰潭路南花路口西北角向前50米人行道",.000000," "," "
,"9af78a95-01f3-442b-be2c-2beeebf14322",73052.737300,84219.947300,"桂花城栖霞苑6幢","无人值守",5447.000000,6.000000,15.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路文二西路口东北角，桂花城栖霞苑6幢前人行道（路东）",.000000," "," "
,"2af36805-8470-48fe-9529-0b880930274c",72993.353300,84474.411000,"骆家庄西苑2区4号","无人值守",5449.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路骆家庄西苑2区4号右侧人行道（路西）",.000000," "," "
,"97229f13-5acd-486b-a926-bb871ab79f8f",73107.715400,88801.535000,"三墩路长阳路西北角","无人值守",5450.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","三墩路长阳路西北角(离叉口50米人行道)",.000000," "," "
,"fc6752cc-7bea-4fc6-a6ec-a074697e867c",73099.015700,88765.453300,"三墩路长阳路西南角","无人值守",5451.000000,5.000000,16.000000,"租车06:00~21:00，还车06:00~22:00","三墩路长阳路西南角(离叉口60米行道)",.000000," "," "
,"b51e8e0a-6ce4-4edb-91d1-f9029598750d",73259.871300,88843.137300,"三墩路长阳路东南角","无人值守",5452.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","三墩路长阳路东南角人(离叉口20米行道)",.000000," "," "
,"503924f9-85ba-4920-8825-00ff242ebc8d",73673.197700,86262.394800,"萍水西路方家中路口西南","无人值守",5454.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","萍水西路方家中路口西南角人行道",.000000," "," "
,"9b888033-42ce-44e4-8a2e-645c23f4a8e0",73415.714100,87964.779000,"新时代装饰市场北门","无人值守",5455.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","飞虹路新时代装饰市场北门对面人行道",.000000," "," "
,"0c0a7bc0-cfd9-4bd4-a081-3cd0e020512b",73461.499200,82392.260600,"紫荆花路天目山路口西北角","无人值守",5456.000000,19.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路天目山路口西北角向北50米人行道",.000000," "," "
,"89547194-fa7e-4aa5-a427-e9dbbdd704da",73347.935000,82851.353200,"嘉绿景苑5幢","无人值守",5457.000000,21.000000,.000000,"租车06:00~21:00，还车06:00~22:00","嘉绿景苑5幢对面人行道，紫荆花路莲花街口(路西)",.000000," "," "
,"3fb99d78-8c10-4f5b-a1ab-ddf2fdb7847a",73002.679100,85051.348800,"阳光地带9东区","无人值守",5459.000000,7.000000,14.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路阳光地带9东区前人行道（路西）",.000000," "," "
,"23692a98-c354-49f5-8a61-8c6f5f59bdf8",73026.275700,85144.622600,"阳光地带15幢","无人值守",5460.000000,17.000000,4.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路阳光地带15幢对面人行道",.000000," "," "
,"6a20c377-258e-4b07-ad7e-9255878a98c3",72923.892100,83536.720200,"290路府新花园站","无人值守",5461.000000,11.000000,10.000000,"租车06:00~21:00，还车06:00~22:00","290路府新花园终点下客站（路北）",.000000," "," "
,"7dd55039-7b96-4aff-99d8-35823acdc84e",68832.307000,78582.867400,"193路横街站","无人值守",5462.000000,21.000000,.000000,"租车06:00~21:00，还车06:00~22:00","193路横街北侧站向西30米人行道",.000000," "," "
,"17d5e9a0-a9eb-4dc7-8c12-7f436608dcc2",73785.842800,83007.822400,"莲花街古墩路口西北","无人值守",5362.000000,12.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","莲花街古墩路口西北侧人行道",.000000," "," "
,"c7e3b033-9943-40f6-ad61-6f9a4358137f",78977.987700,83176.594300,"环城西路89号","无人值守",5365.000000,2.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","环城西路天目山路口西南角(环城西路89号)",.000000," "," "
,"6d76ee72-f734-4e57-8b45-7d69d95c506f",70143.936300,80423.945100,"百家园路127号","无人值守",5367.000000,20.000000,1.000000,"租车06:00~21:00，还车06:00~22:00","百家园路127号斜对面（杭州金丰全工具有限公司东侧12米）",.000000," "," "
,"d277b54e-d42f-4fee-a4e8-5529bd6c15d2",77763.504100,82554.503200,"杭大路曙光路口","无人值守",5368.000000,13.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","杭大路曙光路口",.000000," "," "
,"f2c177c5-7076-4875-908e-b3c060e3b265",77733.715500,82747.691500,"杭大路8号","无人值守",5369.000000,19.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","杭大路8号",.000000," "," "
,"fd34334f-14d1-485f-85b7-d24e03a1b28d",76607.603700,83019.489300,"玉古路汇丰公寓","无人值守",5371.000000,22.000000,1.000000,"租车06:00~21:00，还车06:00~22:00","玉古路180号天目山路口",.000000," "," "
,"e363187f-9eb2-4820-b813-abd1403f46e3",70100.975400,78983.992300,"和家园售楼处","无人值守",5372.000000,24.000000,15.000000,"租车06:00~21:00，还车06:00~22:00","杨梅山路290号对面人行道（杨梅山路和家园售楼处门口）",.000000," "," "
,"19a857ff-3637-4866-8954-37f6d2c59d6d",73034.488400,84341.477600,"紫荆花路126号","无人值守",5373.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路126号北侧人行道",.000000," "," "
,"c650974e-3806-4ef0-b61b-7433e1ed0c66",72991.997000,84586.757900,"骆家庄西苑2区34号","无人值守",5375.000000,2.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","骆家庄西苑2区34号前人行道",.000000," "," "
,"35c8df17-2621-4b13-ab58-a6181d84927f",73024.327900,85064.616900,"星州小学","无人值守",5376.000000,17.000000,4.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路星州小学前人行道",.000000," "," "
,"bc9f0537-0de9-4122-bf00-016fd9951050",73010.812600,85347.693200,"紫荆花路395号","无人值守",5377.000000,15.000000,6.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路395号西侧人行道",.000000," "," "
,"3a6561ec-9a28-4596-982f-5bc2bbd6536a",72824.973700,84859.093500,"文一西路462号","无人值守",5378.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","文一西路462号西侧弯道前人行道",.000000," "," "
,"3d3226d4-2cc1-4dcc-9cdb-509a52eaa26a",73216.729400,83501.353100,"紫荆花路文三西路口东南","无人值守",5380.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路文三西路口东南侧人行道",.000000," "," "
,"2f431814-bdb1-4fb3-8961-b2e033c00ae5",73301.257100,83182.810600,"紫荆花路88号","无人值守",5381.000000,9.000000,12.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路88号对面人行道（嘉禾花园对面）",.000000," "," "
,"218ee5c2-59e6-46fa-80cf-1aa1c449089d",73119.327800,83903.305100,"紫荆花路108号","无人值守",5382.000000,3.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路108号东侧人行道(文苑幼儿园)",.000000," "," "
,"2395da3d-7319-4a3d-afc3-ec25105a19c3",73586.391100,82939.787100,"莲花街264号","无人值守",5385.000000,9.000000,12.000000,"租车06:00~21:00，还车06:00~22:00","莲花街264号",.000000," "," "
,"848bae3e-c8b5-452b-b7fb-6e5f9d4ddd02",75998.156900,85230.072700,"电子技术研究所","无人值守",5387.000000,13.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","电子技术研究所右侧人行道",.000000," "," "
,"87af36ac-f5ac-48be-b3d8-e65367e42067",75753.500600,85144.201300,"翠苑三区44幢","无人值守",5388.000000,5.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","翠苑新村三区44幢前人行道",.000000," "," "
,"5dde3185-f772-448b-a62a-b735726c31a9",73143.009500,83702.427600,"89路紫荆花路文三西路口站","无人值守",5383.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","89路紫荆花路文三西路口西侧站",.000000," "," "
,"d56bc2c2-e33b-4146-ac78-8b0587509b20",74090.154300,84697.294500,"雅仕苑46幢","无人值守",5389.000000,9.000000,12.000000,"租车06:00~21:00，还车06:00~22:00","竞舟路雅仕苑46幢前人行道(竞舟路文一西路口)",.000000," "," "
,"2e2b49b8-2339-4c78-86e2-dc8dd98ce5cd",73435.101400,82498.617900,"府苑新村路口","无人值守",5390.000000,12.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","府苑新村大门口南侧人行道",.000000," "," "
,"b490ee10-506f-4e56-9581-9e23dc57dc08",73821.000300,82987.176700,"莲花街古墩路口西南","无人值守",5392.000000,12.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","莲花街古墩路口西南侧人行道",.000000," "," "
,"69a27777-d448-4b0d-bd34-423c39812aee",74192.367000,83072.742300,"莲花街一百一十三号","无人值守",5393.000000,2.000000,22.000000,"租车06:00~21:00，还车06:00~22:00","莲花街113号",.000000," "," "
,"4dd2dd2c-f14a-4861-94fa-0d3eb93b1348",73434.632000,82585.709300,"三百一十路府苑新村站","无人值守",5394.000000,7.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","310路府苑新村西侧站对面人行道",.000000," "," "
,"13784ce4-396b-4fb6-b8f4-0c685feff81a",73949.918700,87144.280700,"637路西城年华站","无人值守",5396.000000,1.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","申花路637路西城年华南侧站",.000000," "," "
,"440609e7-8a65-4e50-b91b-d34172675464",73059.359600,86916.748700,"紫金港大酒店","无人值守",5397.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","紫金港大酒店西侧人行道（申花路紫荆花北路口）",.000000," "," "
,"0d7641de-0104-420f-be23-4b1ce36cc42c",73489.273900,87030.480600,"申花路古墩路口东南","无人值守",5398.000000,14.000000,7.000000,"租车06:00~21:00，还车06:00~22:00","申花路古墩路口东南侧人行道（古墩路658号）",.000000," "," "
,"232a2396-6401-438c-82b8-80447b40f47b",76542.609500,82776.501400,"玉古路公交中心站","无人值守",5400.000000,18.000000,4.000000,"租车06:00~21:00，还车06:00~22:00","玉古路西湖体育馆",.000000," "," "
,"b9976b94-626f-4276-b890-e3ce17bb530b",72279.279900,89687.448000,"B支一北港桥","无人值守",5075.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","董家路B支1北港桥站河边人行道",15868119600.0000," "," "
,"fb1fe3d0-a286-457e-bede-3163284f27a8",75086.980100,84624.869700,"益乐路高技街口","无人值守",5078.000000,17.000000,4.000000,"租车06:00~21:00，还车06:00~22:00","益乐路高技街口东北侧人行道",15868118500.0000," "," "
,"32a60d40-2205-4865-828f-7ed11401256f",74648.022000,84505.022500,"高技街丰潭路口","无人值守",5079.000000,2.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","高技街丰潭路口西南侧人行道",15868118500.0000," "," "
,"9b50c9ca-0e0f-45a0-9a8f-b4afc83f0b54",74867.909300,84521.537000,"高技街六七号","无人值守",5080.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","高技街67号",15868118500.0000," "," "
,"d9e9b04d-8179-422d-bf5b-4998143ba025",71747.567200,81146.690600,"花坞路西溪路口","无人值守",5081.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","花坞路西溪路叉口东北角",13454491000.0000," "," "
,"07d4eabd-4afe-4046-ad17-cf2f0626f28b",73386.668500,82896.207700,"莲花街紫荆花路口","无人值守",5084.000000,17.000000,4.000000,"租车06:00~21:00，还车06:00~22:00","莲花街紫荆花路叉口(东南角)",13454491000.0000," "," "
,"552fe162-b641-451e-a28d-e3ca89f86437",73609.360000,82969.371600,"嘉绿景苑小区","无人值守",5085.000000,11.000000,10.000000,"租车06:00~21:00，还车06:00~22:00","莲花街262号(嘉绿景苑门口)",13454491000.0000," "," "
,"df66d44a-c42e-4ed1-8755-96f78904bb5d",73764.316200,85987.796400,"紫金文苑小区","无人值守",5086.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","紫金文苑北大门口(26幢门口)",15868118400.0000," "," "
,"b8f67139-983e-48ab-99ab-75ce9c886758",73466.016600,82458.433600,"紫荆花路天目山路口","无人值守",5088.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路天目山路口东北侧人行道",13454491000.0000," "," "
,"67c7b575-5ad7-4ef8-91fe-57549b83be4f",73149.825400,83767.933000,"五联西苑二二七号","无人值守",5089.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路五联西苑227号",13454491000.0000," "," "
,"e2558fc4-7a67-4bdd-95cd-2e1857e4d9b3",73176.770600,83646.511300,"紫荆花路文三西路口","无人值守",5090.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","89路紫荆花路文三西路口站",13454491000.0000," "," "
,"0770de7c-9353-4606-9b80-55bb0cabc7ac",73027.742600,84222.839300,"紫荆花路文二西路口","无人值守",5091.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","紫荆花路文二西路口站",13454491000.0000," "," "
,"60fa5468-02d3-456f-a970-a27d663a9e14",73033.340800,85438.540100,"河道古墩站","无人值守",5093.000000,15.000000,6.000000,"租车06:00~21:00，还车06:00~22:00","河道南面紫荆花路东侧人行道",13454491000.0000," "," "
,"8c0cc455-75aa-4363-81ad-b6e7a9399eef",70071.521900,85054.280900,"河道蒋村站","无人值守",5094.000000,7.000000,14.000000,"租车06:00~21:00，还车06:00~22:00","河道南面西侧绿化带",13454490900.0000," "," "
,"b1b20548-9337-4a17-91f4-853e6abfd5ac",68852.101700,83778.709000,"河道西溪站","无人值守",5095.000000,19.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","文二西路延申段西溪湿地三期停车场内",13454490900.0000," "," "
,"363ce4d7-87a7-4743-9884-19495dede4c1",72943.661700,71626.596900,"大褚桥","无人值守",5097.000000,17.000000,10.000000,"租车06:00~21:00，还车06:00~22:00","大褚桥车站",13454491000.0000," "," "
,"d31e2a6a-d288-4122-a06e-997853a8a9df",72001.092300,71352.334700,"之江集散中心","无人值守",5098.000000,25.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","集散中心门口",13454491000.0000," "," "
,"88149309-52c9-4e86-96ec-2c1d62ab67b6",71652.953200,71429.437000,"浙工大之江学院","无人值守",5099.000000,27.000000,.000000,"租车06:00~21:00，还车06:00~22:00","浙工大之江学院门口",13454491000.0000," "," "
,"a1df0a52-7e2c-4385-ae1f-f4b3580334b1",72078.390800,69764.113500,"美院南路","无人值守",5101.000000,2.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","象山房小区门口",13454491000.0000," "," "
,"07116067-ec4a-4b40-ae17-dfd6daeb577c",71385.294100,70550.943100,"美院北路（东）","有人值守",5104.000000,18.000000,9.000000,"24小时","美院后门",13454491000.0000," "," "
,"eec40df3-337e-45b3-9973-d105d22c3aea",71280.900200,70765.382700,"方家路","无人值守",5105.000000,5.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","园丁公寓门口",13454491000.0000," "," "
,"3e4427d2-f14f-43c8-8308-93b467b9c44c",72491.057600,71326.412900,"午山社区","无人值守",5106.000000,2.000000,25.000000,"租车06:00~21:00，还车06:00~22:00","午山社区站边上",13454491000.0000," "," "
,"b23ae959-2bbd-4c32-90f8-f03e97ed6453",74112.276900,71498.766500,"江涵路（南）","无人值守",5108.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","珊瑚沙家园门口",13454491000.0000," "," "
,"cc59a743-440a-488b-bd85-e3cc1c8d0590",73741.563500,72099.151600,"江涵路（北）","无人值守",5109.000000,20.000000,7.000000,"租车06:00~21:00，还车06:00~22:00","宋城华美学校门口",13454491000.0000," "," "
,"93a923c2-f6ae-4274-a1a3-959e267d9115",73145.679100,69021.791500,"桕联村","无人值守",5110.000000,21.000000,6.000000,"租车06:00~21:00，还车06:00~22:00","桕联村车站旁人行道",13454491000.0000," "," "
,"9b0ecc85-361e-464e-9151-5e94ccf7b85f",72679.079400,67970.597100,"中共市委党校","无人值守",5111.000000,27.000000,.000000,"租车06:00~21:00，还车06:00~22:00","科海路288号人行道",13454491000.0000," "," "
,"5eb22a08-c3b7-4858-9853-1d32f99abce0",71826.434200,69324.312200,"杭新路杭富路口","无人值守",5113.000000,4.000000,23.000000,"租车06:00~21:00，还车06:00~22:00","杭富路口车站旁人行道",13454491000.0000," "," "
,"c58e9d52-d879-4a00-b439-0f7e2df84752",71749.750100,68972.831900,"凌家桥路口","无人值守",5114.000000,25.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","凌家桥路口车站旁人行道",13454491000.0000," "," "
,"ac120592-460f-4b24-a236-2198c7f25d41",71922.230000,69913.726300,"象山车站","无人值守",5115.000000,1.000000,26.000000,"租车06:00~21:00，还车06:00~22:00","象山车站人行道",13454491000.0000," "," "
,"db21e74b-7fd2-49d0-9a9e-a45198a8cc9e",71020.922100,70541.947100,"向山路南","无人值守",5117.000000,22.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","美院山北后勤生活区门口",13454491000.0000," "," "
,"223eebee-1d3e-4700-ad25-1731fa80e52a",71593.970600,69799.441800,"美院南路（南）","无人值守",5118.000000,11.000000,10.000000,"租车06:00~21:00，还车06:00~22:00","美院南路校门口",13454491000.0000," "," "
,"311b4712-74b9-4e53-9ebe-2fb88be73bd2",71056.962000,69614.694500,"云溪香山（南）","无人值守",5119.000000,2.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","云溪香山小区门口（16幢）",13454491000.0000," "," "
,"2506536e-afb2-43ec-8bf0-01708851ef2d",71134.421600,68757.638200,"中埭车站","无人值守",5121.000000,20.000000,1.000000,"租车06:00~21:00，还车06:00~22:00","向山路中埭车站",13454491000.0000," "," "
,"a5b2f946-023d-40b8-ae0f-3978a954b1cc",71205.853100,69458.442800,"望江山","无人值守",5122.000000,2.000000,22.000000,"租车06:00~21:00，还车06:00~22:00","308路大站车望江山车站旁人行道",13454491000.0000," "," "
,"b1e6d6d8-06e8-4ab8-851b-2e1304bb8d94",74059.436100,71195.080000,"枫桦路","无人值守",5123.000000,10.000000,11.000000,"租车06:00~21:00，还车06:00~22:00","珊瑚啥家园枫桦路门口",13454491000.0000," "," "
,"38f5d2a6-e3b4-4ed6-934a-65b778d265c6",71900.797000,70872.040300,"杭新路","无人值守",5128.000000,11.000000,7.000000,"租车06:00~21:00，还车06:00~22:00","杭新路留转绕城高架下",13454491000.0000," "," "
